Nube_De_Puntos;Formato;Area;Fecha;Fuente;Tipo_Objeto;No_Objetos;Lugar;Iluminacion;Obj_Similares;No_Similares;Oclusion;Mov_X;Mov_Y;Mov_Z;Grados;No_Capas;Obj_Add;Ambiente
WomenL_front45_-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front45_-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front45_-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front45_-4;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front45_1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front45_1-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front45_1-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front45_1-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front45_1-4;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front90_1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front90_1-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front90_1-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front90_1-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front90_1-4;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front90_3;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front90_3-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front90_3-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front90_3-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front90_3-4;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front315_;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front315_-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front315_-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front315_-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front315_-4;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front315_1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front315_1-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front315_1-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front315_1-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front315_1-4;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women_hat_;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women_hat_-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women_hat_-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women_hat_-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women_hat_-4;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women_hat45_;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women_hat45_-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women_hat45_-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women_hat45_-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women_hat45_-4;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women_hat45_1;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women_hat45_1-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women_hat45_1-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women_hat45_1-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women_hat45_1-4;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_walk_;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_walk_-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_walk_-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_walk_-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_walk_-4;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_walk_1;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_walk_1-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_walk_1-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_walk_1-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_walk_1-4;PNG;300x300;17/03/2023;Lidar;Persona;1;Exterior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
